id,locality,type_of_property,subtype_of_property,type_of_sale,price,number_of_bedrooms,surface,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_surface,garden,garden_surface,land_surface,number_of_facades,swimming_pool,state_of_the_building
10143853,Kapellen,HOUSE,HOUSE,residential_sale,589000,4,234,1,0,0,1,None,1,None,594,3,0,AS_NEW
10146649,Grez-Doiceau,HOUSE,HOUSE,residential_sale,795000,4,271,0,0,0,1,None,0,None,47,4,0,GOOD
9846450,Chaudfontaine,HOUSE,HOUSE,residential_sale,99000,1,99,0,1,0,1,None,1,None,236,4,0,TO_BE_DONE_UP
9985953,Seraing,HOUSE,HOUSE,residential_sale,99000,2,76,0,0,0,0,None,0,None,25,2,0,GOOD
10115903,Hermalle-sous-Huy,HOUSE,HOUSE,residential_sale,120000,3,108,0,0,0,0,None,1,None,156,3,0,TO_RESTORE
10078036,Huy,HOUSE,HOUSE,residential_sale,129000,2,115,0,0,0,0,None,0,None,59,2,0,GOOD
10078035,Huy,HOUSE,MIXED_USE_BUILDING,residential_sale,129000,2,115,0,0,0,0,None,0,None,59,2,0,GOOD
10070002,Wanze,HOUSE,HOUSE,residential_sale,139500,4,150,0,0,0,1,None,1,None,345,4,0,TO_BE_DONE_UP
9977119,Herstal,HOUSE,HOUSE,residential_sale,149000,4,134,0,0,0,1,None,1,None,222,3,0,TO_RENOVATE
10075923,Tilleur,HOUSE,HOUSE,residential_sale,149000,2,87,0,0,0,0,None,1,None,107,2,0,GOOD
9601088,Clavier,HOUSE,FARMHOUSE,residential_sale,149000,5,300,0,0,0,1,None,0,None,581,3,0,TO_RENOVATE
10019077,Verviers,HOUSE,HOUSE,residential_sale,149000,3,117,0,0,0,1,None,1,None,476,4,0,TO_RENOVATE
10087889,Libramont-Chevigny,HOUSE,HOUSE,residential_sale,149000,1,60,0,0,0,1,None,1,None,158,3,0,TO_RENOVATE
10091676,Beho,HOUSE,HOUSE,residential_sale,155000,3,176,0,0,0,0,None,1,None,480,3,0,TO_BE_DONE_UP
10099203,Ronse,HOUSE,HOUSE,residential_sale,159000,2,145,0,0,0,0,None,1,None,300,2,0,TO_BE_DONE_UP
10078050,Seraing Jemeppesur-Meuse,HOUSE,HOUSE,residential_sale,165000,2,100,0,0,0,1,None,1,None,235,2,0,TO_BE_DONE_UP
10036307,Liege,HOUSE,HOUSE,residential_sale,169000,3,97,0,0,0,1,None,1,None,168,2,0,GOOD
9846452,Seraing Ougrée,HOUSE,HOUSE,residential_sale,169000,3,134,0,0,0,1,None,0,None,122,3,0,GOOD
10121408,Saint-Hubert,HOUSE,HOUSE,residential_sale,175000,2,124,0,0,0,1,None,0,None,721,2,0,AS_NEW
10033859,La Roche-en-Ardenne,HOUSE,MIXED_USE_BUILDING,residential_sale,185000,4,226,0,0,0,0,None,0,None,100,3,0,TO_BE_DONE_UP
10004225,Ronse,HOUSE,HOUSE,residential_sale,185000,2,138,1,0,0,1,None,1,None,140,2,0,GOOD
10142987,Ixelles,APARTMENT,PENTHOUSE,residential_sale,1995000,4,277,0,0,0,1,None,0,None,None,4,0,AS_NEW
9933883,Molenbeek-Saint-Jean,APARTMENT,DUPLEX,residential_sale,185000,4,120,0,0,0,0,None,0,None,,2,0,TO_RENOVATE
10142647,Anderlecht,APARTMENT,APARTMENT,residential_sale,199990,3,99,0,0,0,1,None,0,None,None,3,0,TO_BE_DONE_UP
10142404,Anderlecht,APARTMENT,APARTMENT,residential_sale,255000,1,66,0,0,0,1,None,0,None,None,4,0,AS_NEW
10142522,Bruxelles,APARTMENT,APARTMENT,residential_sale,285000,1,70,0,0,0,0,None,0,None,None,2,0,JUST_RENOVATED
10140627,Ixelles,APARTMENT,DUPLEX,residential_sale,395000,2,98,0,0,0,0,None,0,None,None,2,0,GOOD
10132517,Evergem Sleidinge,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10132414,Zaventem,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10133282,Heist-op-den-Berg,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10133244,Schaerbeek,APARTMENT,APARTMENT,residential_sale,414355,2,105,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10133243,Schaerbeek,APARTMENT,APARTMENT,residential_sale,414355,2,105,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10133247,Schaerbeek,APARTMENT,APARTMENT,residential_sale,426205,2,108,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10133248,Schaerbeek,APARTMENT,APARTMENT,residential_sale,458150,2,120,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10133242,Schaerbeek,APARTMENT,APARTMENT,residential_sale,458150,2,120,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10148022,Waregem,APARTMENT,APARTMENT,residential_sale,215000,2,105,None,0,0,1,None,0,None,None,,0,GOOD
10148021,Waregem,APARTMENT,APARTMENT,residential_sale,215000,2,105,None,0,0,1,None,0,None,None,,0,GOOD
10138245,Waregem,APARTMENT,DUPLEX,residential_sale,265000,3,111,None,0,0,1,None,0,None,,,0,GOOD
10139971,Bruxelles,APARTMENT,APARTMENT,residential_sale,360000,2,88,0,0,0,1,None,0,None,None,2,0,GOOD
10138809,Uccle,APARTMENT,APARTMENT,residential_sale,375000,2,100,0,0,0,0,None,0,None,None,2,0,GOOD
10132758,Libramont-Chevigny,APARTMENT,APARTMENT,residential_sale,174900,1,53,0,0,0,1,None,0,None,None,,0,AS_NEW
10143811,LAEKEN (BRU.),APARTMENT,APARTMENT,residential_sale,195000,2,80,0,0,0,1,None,0,None,None,,0,GOOD
10143596,Anderlecht,APARTMENT,APARTMENT,residential_sale,269000,3,113,1,0,0,1,None,0,None,,3,0,AS_NEW
10144383,Laeken,APARTMENT,DUPLEX,residential_sale,325000,4,145,0,0,0,1,None,0,None,None,2,0,GOOD
10130562,Nivelles,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10130394,Deinze,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10130240,Brussels City,APARTMENT,APARTMENT,residential_sale,265000,2,67,0,1,0,1,None,0,None,None,2,0,GOOD
10128207,Bruxelles,APARTMENT,APARTMENT,residential_sale,350000,1,65,0,1,0,1,None,0,None,None,2,0,AS_NEW
10131451,Uccle,APARTMENT,APARTMENT,residential_sale,395000,3,90,1,0,0,1,None,0,None,None,2,0,AS_NEW
10131537,Etterbeek,APARTMENT,APARTMENT,residential_sale,414355,2,105,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10131532,Etterbeek,APARTMENT,APARTMENT,residential_sale,414355,2,105,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
9819963,Seraing,HOUSE,HOUSE,residential_sale,189000,4,120,0,0,0,1,None,1,None,420,2,0,GOOD
10028451,Saint-Nicolas,HOUSE,HOUSE,residential_sale,189000,5,195,0,0,0,1,None,1,None,324,2,0,TO_BE_DONE_UP
10069057,Liege,HOUSE,HOUSE,residential_sale,194000,3,88,0,0,0,1,None,1,None,90,2,0,GOOD
10015159,Riemst,HOUSE,HOUSE,residential_sale,199000,2,110,0,0,0,1,None,1,None,277,3,0,JUST_RENOVATED
9737379,Liege,HOUSE,MIXED_USE_BUILDING,residential_sale,199000,2,191,0,0,0,1,None,1,None,305,3,0,GOOD
9768237,Oupeye,HOUSE,HOUSE,residential_sale,199000,3,111,0,1,0,1,None,1,None,652,4,0,GOOD
10098942,Jemeppe-sur-Meuse,HOUSE,MIXED_USE_BUILDING,residential_sale,210000,3,135,0,0,0,1,None,1,None,1020,2,0,TO_RENOVATE
10067823,Hampteau,HOUSE,HOUSE,residential_sale,215000,5,196,0,0,0,1,None,1,None,899,3,0,GOOD
8018096,Leuze-En-Hainaut,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10101773,Herstal,HOUSE,HOUSE,residential_sale,220000,2,90,0,0,0,1,None,0,None,143,2,0,JUST_RENOVATED
10008305,Ronse,HOUSE,HOUSE,residential_sale,225000,4,169,0,0,0,1,None,1,None,190,2,0,AS_NEW
9941464,Liege,HOUSE,HOUSE,residential_sale,229000,4,159,0,0,0,1,None,1,None,417,2,0,TO_BE_DONE_UP
9813825,Liege,HOUSE,HOUSE,residential_sale,229000,4,150,0,1,0,1,None,1,None,242,2,0,GOOD
9362082,Tienen,HOUSE,HOUSE,residential_sale,239000,3,112,0,0,0,1,None,1,None,195,2,0,JUST_RENOVATED
10071796,Ivoz-Ramet,HOUSE,HOUSE,residential_sale,239000,3,92,0,0,0,1,None,1,None,309,4,0,GOOD
10112062,Villers-le-Bouillet,HOUSE,HOUSE,residential_sale,239000,4,148,0,0,0,1,None,1,None,3000,4,0,TO_RENOVATE
9869852,Assesse Maillen,HOUSE,HOUSE,residential_sale,245000,3,100,0,0,0,1,None,1,None,1373,4,0,GOOD
10081752,Ronse,HOUSE,TOWN_HOUSE,residential_sale,245000,3,172,0,0,0,0,None,1,None,169,2,0,TO_BE_DONE_UP
9613290,Liege,HOUSE,HOUSE,residential_sale,249000,6,252,0,0,0,1,None,1,None,910,2,0,TO_BE_DONE_UP
9943915,Liege,HOUSE,HOUSE,residential_sale,249000,4,235,0,0,0,1,None,0,None,155,2,0,TO_BE_DONE_UP
10086107,Herstal,HOUSE,TOWN_HOUSE,residential_sale,249000,3,116,0,0,0,1,None,1,None,320,3,0,GOOD
10117547,Saint-Nicolas Tilleur,HOUSE,HOUSE,residential_sale,249000,4,172,0,1,0,1,None,1,None,404,3,0,GOOD
10101243,Saint-Nicolas,HOUSE,HOUSE,residential_sale,249000,5,160,0,0,0,0,None,1,None,140,2,0,TO_BE_DONE_UP
9995587,Ronse,HOUSE,HOUSE,residential_sale,249500,4,290,1,0,0,1,None,1,None,280,2,0,GOOD
10092062,SAUVENIÈRE,HOUSE,HOUSE,residential_sale,250000,3,110,0,0,0,0,None,1,None,940,3,0,TO_RENOVATE
9441206,Houthulst,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10080195,Soumagne,HOUSE,HOUSE,residential_sale,255000,3,234,0,0,0,1,None,1,None,300,3,0,GOOD
9769883,Herstal,HOUSE,APARTMENT_BLOCK,residential_sale,259000,7,215,0,0,0,1,None,0,None,140,2,0,GOOD
9976911,Braine-l'Alleud Ophain-Bois-Seigneur-Isaac,HOUSE,HOUSE,residential_sale,260000,3,120,0,0,0,1,None,1,None,695,3,0,GOOD
10081543,Lebbeke,HOUSE,HOUSE,residential_sale,260000,3,169,0,0,0,1,None,1,None,238,2,0,GOOD
10131536,WOLUWE-SAINT-PIERRE,APARTMENT,APARTMENT,residential_sale,414355,2,105,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10131533,Etterbeek,APARTMENT,APARTMENT,residential_sale,426205,2,108,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10131538,WOLUWE-SAINT-PIERRE,APARTMENT,APARTMENT,residential_sale,426205,2,108,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10131088,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,residential_sale,450000,3,120,1,0,0,1,None,0,None,None,2,0,AS_NEW
10131544,Etterbeek,APARTMENT,APARTMENT,residential_sale,458150,2,120,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10131541,Etterbeek,APARTMENT,APARTMENT,residential_sale,458150,2,120,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10131539,Etterbeek,APARTMENT,APARTMENT,residential_sale,458150,2,120,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10131535,Etterbeek,APARTMENT,APARTMENT,residential_sale,458150,2,120,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10131545,WOLUWE-SAINT-PIERRE,APARTMENT,APARTMENT,residential_sale,458150,2,120,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10131542,WOLUWE-SAINT-PIERRE,APARTMENT,APARTMENT,residential_sale,458150,2,120,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10131540,WOLUWE-SAINT-PIERRE,APARTMENT,APARTMENT,residential_sale,458150,2,120,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10131534,WOLUWE-SAINT-LAMBERT,APARTMENT,APARTMENT,residential_sale,458150,2,120,0,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10130961,Leuven,APARTMENT,APARTMENT,residential_sale,545000,3,135,0,0,0,0,None,0,None,None,2,0,JUST_RENOVATED
10131360,Wenduine,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10130457,Uccle,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10131901,Wevelgem,APARTMENT,PENTHOUSE,residential_sale,699000,2,223,0,0,0,1,None,0,None,None,3,0,AS_NEW
10126217,Wavre,APARTMENT,APARTMENT,residential_sale,269000,1,82,0,0,0,1,None,0,None,None,2,0,AS_NEW
10136353,Bruxelles,APARTMENT,APARTMENT,residential_sale,285000,1,70,0,0,0,1,None,0,None,None,,0,AS_NEW
10126219,Wavre,APARTMENT,APARTMENT,residential_sale,299000,1,82,0,0,0,1,None,0,None,None,2,0,AS_NEW
10137997,Kortrijk,APARTMENT,APARTMENT,residential_sale,315000,2,100,0,0,0,1,None,0,None,None,2,0,AS_NEW
10126205,Lasne,APARTMENT,APARTMENT,residential_sale,375000,2,108,0,0,0,1,None,0,None,None,,0,AS_NEW
10126204,Lasne,APARTMENT,APARTMENT,residential_sale,385000,2,114,0,0,0,1,None,0,None,None,,0,AS_NEW
10126213,Waterloo,APARTMENT,PENTHOUSE,residential_sale,445000,3,124,0,0,0,1,None,0,None,None,2,0,AS_NEW
10125915,Evere,APARTMENT,PENTHOUSE,residential_sale,495000,2,125,0,0,0,1,None,0,None,None,2,0,AS_NEW
10136049,Ixelles,APARTMENT,DUPLEX,residential_sale,645000,4,151,0,0,0,1,None,0,None,,2,0,TO_BE_DONE_UP
10130390,Deinze,APARTMENT,APARTMENT,residential_sale,230000,1,63,1,0,0,1,None,0,None,,2,0,AS_NEW
10130391,Deinze,APARTMENT,APARTMENT,residential_sale,245000,1,63,1,0,0,1,None,0,None,,2,0,AS_NEW
10130393,Deinze,APARTMENT,APARTMENT,residential_sale,320000,2,96,1,0,0,1,None,0,None,,2,0,AS_NEW
10130389,Deinze,APARTMENT,APARTMENT,residential_sale,390000,2,99,1,0,0,1,None,0,None,,2,0,AS_NEW
9899652,Ronse,HOUSE,HOUSE,residential_sale,265000,3,152,0,0,0,1,None,1,None,675,2,0,JUST_RENOVATED
10092051,Gent,HOUSE,HOUSE,residential_sale,269000,5,168,0,0,1,0,None,1,None,150,3,0,TO_RESTORE
9745389,Jumet,HOUSE,HOUSE,residential_sale,270000,3,220,1,0,0,1,None,1,None,1000,2,0,AS_NEW
9717425,Liege,HOUSE,APARTMENT_BLOCK,residential_sale,279000,5,237,0,0,0,0,None,1,None,283,2,0,GOOD
10057785,Herstal,HOUSE,HOUSE,residential_sale,279000,4,142,0,0,0,1,None,1,None,304,2,0,GOOD
10119830,Ronse,HOUSE,MANSION,residential_sale,279000,5,258,0,0,0,1,None,0,None,156,2,0,JUST_RENOVATED
9969865,Herne,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10120244,Beauraing,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10015238,NeufchÃteau-Petitvoir,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10116667,Meerhout,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
9920179,Willebroek,HOUSE,MIXED_USE_BUILDING,residential_sale,295000,4,80,0,0,0,0,None,0,None,350,2,0,TO_RENOVATE
10088318,Mons,HOUSE,HOUSE,residential_sale,295000,5,250,0,0,1,1,None,1,None,3600,3,0,GOOD
10094639,Aalst,HOUSE,HOUSE,residential_sale,295000,3,154,0,0,0,1,None,1,None,185,2,0,GOOD
9809429,Liege,HOUSE,APARTMENT_BLOCK,residential_sale,299000,6,183,0,0,0,0,None,0,None,83,2,0,GOOD
10054478,Bellevaux-Ligneuville,HOUSE,HOUSE,residential_sale,299000,8,788,0,0,0,1,None,1,None,2319,4,0,TO_BE_DONE_UP
10106638,Schaerbeek,HOUSE,HOUSE,residential_sale,300000,3,118,1,0,0,1,None,0,None,82,2,0,GOOD
9817246,Genappe Loupoigne,HOUSE,HOUSE,residential_sale,300000,2,160,0,0,0,1,None,1,None,613,2,0,GOOD
10080379,Waremme,HOUSE,HOUSE,residential_sale,300000,3,160,0,0,0,0,None,1,None,940,2,0,GOOD
10018762,Waremme,HOUSE,HOUSE,residential_sale,300000,3,160,0,0,0,0,None,1,None,940,2,0,GOOD
9969349,Ronse,HOUSE,MIXED_USE_BUILDING,residential_sale,305000,5,302,0,0,0,1,None,1,None,1195,4,0,TO_RENOVATE
10096555,Huy,HOUSE,MIXED_USE_BUILDING,residential_sale,310000,4,213,0,0,0,0,None,0,None,119,2,0,GOOD
10111336,Neerpelt,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10115913,Lokeren,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10035090,ENGIS,HOUSE,HOUSE,residential_sale,319000,3,223,0,0,0,1,None,1,None,750,4,0,GOOD
10109987,Libramont-Chevigny,HOUSE,HOUSE,residential_sale,319000,5,140,0,0,0,1,None,1,None,1152,4,0,GOOD
10068979,Dilbeek,HOUSE,HOUSE,residential_sale,320000,3,123,0,0,0,0,None,1,None,95,2,0,GOOD
10070683,Adinkerke,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
9363148,Aywaille,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10129045,Liège,APARTMENT,APARTMENT,annuity_monthly_amount,155000,2,98,0,0,0,1,None,0,None,None,2,0,GOOD
10129674,Vilvoorde,APARTMENT,APARTMENT,residential_sale,225000,1,70,1,0,0,0,None,0,None,,2,0,AS_NEW
10129231,Forest,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10129312,Zeebrugge,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10129060,Scherpenheuvel,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10129360,Zeebrugge,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10128083,Uccle,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10050268,Leuven,APARTMENT,APARTMENT,residential_sale,269000,2,82,0,0,0,1,None,0,None,,2,0,TO_BE_DONE_UP
10129823,Brussels City,APARTMENT,APARTMENT,residential_sale,289000,1,70,0,0,0,0,None,0,None,None,,0,GOOD
10129298,Zeebrugge,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10129326,Zeebrugge,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10148809,Herselt,APARTMENT,APARTMENT,residential_sale,334750,3,124,0,0,0,1,None,0,None,,2,0,AS_NEW
10148986,Uccle,APARTMENT,APARTMENT,residential_sale,405000,1,77,0,0,0,0,None,0,None,None,,0,AS_NEW
10148989,Uccle,APARTMENT,APARTMENT,residential_sale,425000,1,72,0,0,0,1,None,0,None,None,,0,AS_NEW
10148985,Uccle,APARTMENT,APARTMENT,residential_sale,635000,2,113,0,0,0,1,None,0,None,None,,0,AS_NEW
10148984,Uccle,APARTMENT,PENTHOUSE,residential_sale,1375000,3,195,0,0,0,1,None,0,None,None,,0,AS_NEW
10147222,Waremme,APARTMENT,FLAT_STUDIO,residential_sale,99500,0,38,None,0,0,0,None,0,None,None,,0,AS_NEW
10147511,Vilvoorde,APARTMENT,APARTMENT,residential_sale,210000,2,110,0,0,0,0,None,0,None,None,3,0,GOOD
10147510,Vilvoorde,APARTMENT,APARTMENT,residential_sale,220000,4,110,0,0,0,1,None,0,None,None,3,0,GOOD
10136081,Auderghem,APARTMENT,FLAT_STUDIO,residential_sale,257500,0,48,0,0,0,1,None,0,None,None,,0,AS_NEW
10147029,Knokke-Heist,APARTMENT,DUPLEX,residential_sale,749500,2,120,1,0,0,1,None,0,None,,2,0,GOOD
10147031,Knokke-Heist,APARTMENT,APARTMENT,residential_sale,1495000,3,124,1,1,0,1,None,0,None,,,0,JUST_RENOVATED
10147892,Uccle,APARTMENT,APARTMENT,residential_sale,1980000,3,200,1,0,0,1,None,0,None,None,3,0,AS_NEW
10135499,Kortrijk,APARTMENT,FLAT_STUDIO,residential_sale,78000,0,25,0,0,0,0,None,0,None,None,,0,GOOD
10134092,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,residential_sale,245000,1,55,0,0,0,0,None,0,None,None,2,0,GOOD
10134895,Evere,APARTMENT,APARTMENT,residential_sale,285000,3,115,0,0,0,1,None,0,None,None,2,0,GOOD
10135293,SAINT-GILLES,APARTMENT,APARTMENT,residential_sale,295000,1,65,0,0,0,0,None,0,None,None,2,0,JUST_RENOVATED
10141047,Herselt,APARTMENT,APARTMENT,residential_sale,329000,2,116,1,0,0,1,None,0,None,,3,0,AS_NEW
10141043,Herselt,APARTMENT,APARTMENT,residential_sale,363250,3,124,1,0,0,1,None,0,None,,2,0,AS_NEW
10126585,Halle,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10121699,Soignies,HOUSE,VILLA,residential_sale,325000,4,220,0,0,0,1,None,1,None,1578,4,0,TO_BE_DONE_UP
10087732,Gavere,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
9778538,Wingene,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
9466117,Beveren-Leie,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10096518,Vilvoorde,HOUSE,HOUSE,residential_sale,335000,3,125,0,0,0,0,None,1,None,192,2,0,TO_RENOVATE
10033828,HERSELT,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
9911454,Boom,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
9899874,Torhout,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10067876,Olen,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10054726,Anderlecht,HOUSE,HOUSE,residential_sale,345000,3,167,0,0,0,1,None,1,None,140,2,0,TO_RENOVATE
9774377,Grez-Doiceau,HOUSE,HOUSE,residential_sale,345000,3,115,0,0,0,1,None,1,None,871,4,0,TO_BE_DONE_UP
9991005,Anderlecht,HOUSE,HOUSE,residential_sale,349000,3,190,0,0,0,1,None,0,None,50,2,0,GOOD
9359469,Perwez,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10004706,NEDERBRAKEL,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10096540,Evere,HOUSE,HOUSE,residential_sale,350000,2,112,0,0,0,1,None,1,None,94,2,0,TO_RENOVATE
9552264,Forest,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
8878684,Antwerp,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
9996848,Weelde,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
9978456,ENGIS,HOUSE,HOUSE,residential_sale,359000,3,223,0,0,0,1,None,1,None,1231,4,0,GOOD
10121703,Soignies,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10099123,Gent,HOUSE,HOUSE,residential_sale,359000,4,135,0,0,0,1,None,0,None,70,2,0,GOOD
9817868,Hamme,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10120498,Averbode,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
9862733,Averbode,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
9623528,Drogenbos,HOUSE,HOUSE,residential_sale,375000,4,160,0,0,0,1,None,1,None,160,2,0,TO_BE_DONE_UP
10099202,Oudenaarde,HOUSE,HOUSE,residential_sale,375000,3,239,0,0,0,1,None,1,None,744,3,0,JUST_RENOVATED
9855121,Affligem,HOUSE_GROUP,HOUSE_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10107467,Temse,HOUSE,HOUSE,residential_sale,380000,4,168,0,0,0,1,None,1,None,902,4,0,TO_RENOVATE
10094291,Herzele,HOUSE,COUNTRY_COTTAGE,residential_sale,389000,2,192,0,0,1,0,None,1,None,892,4,0,GOOD
9818152,Saive,HOUSE,HOUSE,residential_sale,390000,3,173,0,0,0,1,None,1,None,1130,4,0,GOOD
10127031,Herenthout,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10126809,Strombeek-Bever,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10127081,Zeebrugge,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10076787,Werchter,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10126863,Schaerbeek,APARTMENT,APARTMENT,residential_sale,329000,2,106,0,0,0,1,None,0,None,None,2,0,GOOD
10125918,Uccle,APARTMENT,APARTMENT,residential_sale,398000,3,116,1,0,0,1,None,0,None,None,2,0,GOOD
10125926,Saint-Gilles,APARTMENT,APARTMENT,residential_sale,695000,3,185,1,0,0,0,None,0,None,None,2,0,AS_NEW
10143928,Watermael-Boitsfort,APARTMENT,FLAT_STUDIO,residential_sale,169500,1,50,0,0,0,0,None,0,None,None,4,0,AS_NEW
10143828,Middelkerke,APARTMENT,APARTMENT,residential_sale,295000,2,70,0,1,0,0,None,0,None,None,2,0,JUST_RENOVATED
10133967,Gavere,APARTMENT,SERVICE_FLAT,residential_sale,220000,1,56,1,0,0,1,None,0,None,,,0,AS_NEW
10133966,Gavere,APARTMENT,SERVICE_FLAT,residential_sale,220000,1,56,1,0,0,1,None,0,None,,,0,AS_NEW
10133965,Gavere,APARTMENT,SERVICE_FLAT,residential_sale,220000,1,56,1,0,0,1,None,0,None,,,0,AS_NEW
