post_code,type_of_property,subtype,price,construction_year,state,type_of_sale,bedrooms_count,habitable_surface,kitchen_type,furnished,fireplace,has_terrace,terrace_area,has_garden,garden_area,land_area,num_facade,swimmingpool
1150,APARTMENT,APARTMENT,1295000.0,2015.0,AS_NEW,Regular,3.0,210.0,HYPER_EQUIPPED,False,False,True,54.0,None,None,None,3.0,False
1180,APARTMENT,APARTMENT,1350000.0,1950.0,GOOD,Regular,5.0,326.0,HYPER_EQUIPPED,False,False,True,14.0,True,390.0,None,2.0,False
1180,APARTMENT,APARTMENT,1390000.0,2000.0,AS_NEW,Regular,3.0,205.0,HYPER_EQUIPPED,False,False,True,80.0,None,None,None,3.0,False
1000,APARTMENT,APARTMENT,1690000.0,1937.0,AS_NEW,Regular,3.0,280.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,2.0,False
1060,APARTMENT,APARTMENT,1880000.0,2012.0,AS_NEW,Regular,4.0,333.0,USA_HYPER_EQUIPPED,False,False,True,67.0,None,None,None,2.0,False
1060,APARTMENT,APARTMENT,1880000.0,2012.0,AS_NEW,Regular,4.0,333.0,HYPER_EQUIPPED,False,False,True,78.0,None,None,None,None,False
1050,APARTMENT,APARTMENT,1950000.0,2012.0,AS_NEW,Regular,5.0,350.0,USA_UNINSTALLED,False,False,True,120.0,None,None,None,3.0,False
1180,APARTMENT,APARTMENT,1995000.0,1970.0,JUST_RENOVATED,Regular,3.0,240.0,INSTALLED,False,True,True,28.0,None,None,None,4.0,False
2600,APARTMENT,APARTMENT,2500000.0,1929.0,AS_NEW,Regular,3.0,411.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,2.0,False
8300,APARTMENT,GROUND_FLOOR,2950000.0,1969.0,AS_NEW,Regular,3.0,105.0,HYPER_EQUIPPED,False,False,True,None,True,150.0,None,2.0,False
1050,APARTMENT,APARTMENT,4350000.0,1930.0,JUST_RENOVATED,Regular,3.0,362.0,HYPER_EQUIPPED,False,False,True,235.0,True,80.0,None,3.0,False
7134,APARTMENT,APARTMENT,135000.0,2005.0,GOOD,Regular,2.0,103.0,INSTALLED,False,False,None,None,None,None,None,None,False
1000,APARTMENT,GROUND_FLOOR,389000.0,2000.0,GOOD,Regular,2.0,100.0,USA_HYPER_EQUIPPED,False,False,True,None,True,50.0,None,2.0,False
4020,APARTMENT,APARTMENT,179000.0,1979.0,TO_BE_DONE_UP,Regular,3.0,113.0,None,False,False,True,7.0,None,None,None,None,False
9300,APARTMENT,DUPLEX,309000.0,2017.0,AS_NEW,Regular,2.0,150.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,None,False
1180,APARTMENT,APARTMENT,1800000.0,1992.0,AS_NEW,Regular,2.0,396.0,USA_HYPER_EQUIPPED,False,False,True,105.0,True,400.0,None,3.0,True
1000,APARTMENT,APARTMENT,410000.0,2001.0,GOOD,Regular,2.0,106.0,USA_SEMI_EQUIPPED,False,False,True,7.0,None,None,None,2.0,False
1040,APARTMENT,APARTMENT,410000.0,2001.0,GOOD,Regular,2.0,106.0,USA_SEMI_EQUIPPED,False,False,True,7.0,None,None,None,2.0,False
8370,APARTMENT,FLAT_STUDIO,212500.0,2012.0,AS_NEW,Regular,1.0,56.0,INSTALLED,True,False,True,9.0,None,None,None,4.0,False
1930,APARTMENT,APARTMENT,345000.0,2015.0,AS_NEW,Regular,2.0,90.0,USA_HYPER_EQUIPPED,False,False,True,10.0,None,None,None,2.0,False
1160,APARTMENT,APARTMENT,400000.0,2019.0,AS_NEW,Regular,1.0,72.0,USA_HYPER_EQUIPPED,False,False,True,13.0,None,None,None,2.0,False
1410,APARTMENT,DUPLEX,490000.0,2022.0,AS_NEW,Regular,3.0,171.0,USA_HYPER_EQUIPPED,False,False,True,38.0,None,None,None,2.0,False
1410,APARTMENT,DUPLEX,495000.0,2022.0,AS_NEW,Regular,3.0,154.0,USA_HYPER_EQUIPPED,False,False,True,22.0,None,None,None,2.0,False
1050,APARTMENT,APARTMENT,815000.0,2020.0,AS_NEW,Regular,3.0,148.0,HYPER_EQUIPPED,True,False,True,40.0,None,None,None,None,False
8300,APARTMENT,SERVICE_FLAT,951000.0,2022.0,AS_NEW,Regular,2.0,122.0,USA_HYPER_EQUIPPED,False,False,True,6.0,None,None,None,None,False
8300,APARTMENT,SERVICE_FLAT,1121500.0,2022.0,AS_NEW,Regular,2.0,139.0,USA_HYPER_EQUIPPED,False,False,True,12.0,None,None,None,None,False
1180,APARTMENT,GROUND_FLOOR,1580000.0,2022.0,JUST_RENOVATED,Regular,3.0,196.0,None,False,True,True,65.0,True,40.0,None,4.0,False
1000,APARTMENT,APARTMENT,449000.0,2003.0,GOOD,Regular,2.0,112.0,USA_HYPER_EQUIPPED,False,False,True,4.0,None,None,None,2.0,False
1070,APARTMENT,APARTMENT,165000.0,1950.0,GOOD,Regular,1.0,63.0,USA_INSTALLED,False,False,None,None,None,None,None,None,False
1080,APARTMENT,APARTMENT,248000.0,1965.0,GOOD,Regular,2.0,115.0,INSTALLED,False,False,True,18.0,None,None,None,2.0,False
1080,APARTMENT,APARTMENT,280000.0,2014.0,AS_NEW,Regular,2.0,80.0,USA_HYPER_EQUIPPED,False,False,True,3.0,None,None,None,None,False
1070,APARTMENT,APARTMENT,390000.0,None,AS_NEW,Regular,2.0,180.0,USA_INSTALLED,False,False,True,20.0,None,None,None,1.0,False
1080,APARTMENT,APARTMENT,195000.0,1978.0,TO_RENOVATE,Regular,2.0,90.0,SEMI_EQUIPPED,False,False,True,10.0,None,None,None,2.0,False
4102,APARTMENT,APARTMENT,99000.0,1949.0,GOOD,Regular,1.0,65.0,HYPER_EQUIPPED,False,False,None,None,True,None,None,2.0,False
1090,APARTMENT,FLAT_STUDIO,125000.0,None,TO_RENOVATE,Regular,0.0,45.0,NOT_INSTALLED,False,False,None,None,None,None,None,None,False
8660,APARTMENT,FLAT_STUDIO,129000.0,None,AS_NEW,Regular,0.0,38.0,INSTALLED,True,False,None,None,None,None,None,None,False
2660,APARTMENT,GROUND_FLOOR,186500.0,None,TO_BE_DONE_UP,Regular,2.0,75.0,INSTALLED,False,False,None,None,True,40.0,None,2.0,False
1800,APARTMENT,SERVICE_FLAT,218000.0,2017.0,AS_NEW,Regular,1.0,61.0,INSTALLED,False,False,True,6.0,None,None,None,None,False
1140,APARTMENT,FLAT_STUDIO,245000.0,2018.0,AS_NEW,Regular,0.0,48.0,USA_INSTALLED,False,False,True,31.0,None,None,None,None,False
5101,APARTMENT,APARTMENT,250000.0,1981.0,GOOD,Regular,3.0,80.0,HYPER_EQUIPPED,False,False,None,None,True,800.0,None,4.0,False
1050,APARTMENT,APARTMENT,259000.0,None,GOOD,Regular,1.0,60.0,INSTALLED,True,False,None,None,None,None,None,2.0,False
6700,APARTMENT,APARTMENT,290000.0,None,GOOD,Regular,2.0,86.0,INSTALLED,False,False,True,25.0,None,None,None,2.0,False
9000,APARTMENT,APARTMENT,315000.0,2005.0,GOOD,Regular,2.0,93.0,INSTALLED,False,False,True,7.0,None,None,None,None,False
1800,APARTMENT,APARTMENT,349000.0,2017.0,GOOD,Regular,3.0,96.0,USA_INSTALLED,False,False,True,7.0,None,None,None,2.0,False
1000,APARTMENT,APARTMENT,370000.0,None,GOOD,Regular,2.0,92.0,HYPER_EQUIPPED,False,False,True,24.0,None,None,None,3.0,False
4000,APARTMENT,APARTMENT,379000.0,None,AS_NEW,Regular,1.0,135.0,HYPER_EQUIPPED,False,True,None,None,None,None,None,4.0,False
1030,APARTMENT,DUPLEX,425000.0,1918.0,GOOD,Regular,4.0,136.0,INSTALLED,False,False,True,30.0,None,None,None,2.0,False
1000,APARTMENT,APARTMENT,485000.0,1992.0,TO_BE_DONE_UP,Regular,2.0,100.0,INSTALLED,False,False,True,4.0,None,None,None,2.0,False
1180,APARTMENT,APARTMENT,485000.0,1992.0,TO_BE_DONE_UP,Regular,2.0,100.0,INSTALLED,False,False,True,4.0,None,None,None,2.0,False
1080,APARTMENT,LOFT,495000.0,2006.0,GOOD,Regular,2.0,158.0,INSTALLED,False,False,True,None,None,None,None,2.0,False
1050,APARTMENT,APARTMENT,1200000.0,1965.0,AS_NEW,Regular,2.0,200.0,INSTALLED,False,False,None,None,None,None,None,3.0,False
1050,APARTMENT,PENTHOUSE,1200000.0,1954.0,GOOD,Regular,3.0,190.0,HYPER_EQUIPPED,False,False,True,32.0,None,None,None,2.0,False
1150,APARTMENT,DUPLEX,1300000.0,1990.0,AS_NEW,Regular,5.0,300.0,INSTALLED,False,False,True,None,None,None,None,2.0,False
1970,APARTMENT,APARTMENT,695000.0,1974.0,GOOD,Regular,4.0,190.0,None,False,False,True,20.0,None,None,None,2.0,False
2170,APARTMENT,APARTMENT,249000.0,1964.0,JUST_RENOVATED,Regular,2.0,116.0,USA_HYPER_EQUIPPED,False,False,True,2.0,None,None,None,2.0,False
1180,APARTMENT,APARTMENT,319000.0,1970.0,TO_BE_DONE_UP,Regular,2.0,85.0,None,False,False,True,3.0,None,None,None,3.0,False
7041,APARTMENT,LOFT,675000.0,2016.0,GOOD,Regular,3.0,207.0,USA_HYPER_EQUIPPED,False,True,True,30.0,True,700.0,None,4.0,False
2540,APARTMENT,APARTMENT,195000.0,1958.0,GOOD,Regular,2.0,75.0,None,False,False,None,None,None,None,None,2.0,False
1200,APARTMENT,APARTMENT,695000.0,2022.0,AS_NEW,Regular,3.0,139.0,USA_HYPER_EQUIPPED,False,False,True,36.0,None,None,None,None,False
1000,APARTMENT,APARTMENT,785000.0,2021.0,AS_NEW,Regular,3.0,144.0,USA_HYPER_EQUIPPED,False,False,True,12.0,None,None,None,3.0,False
1150,APARTMENT,APARTMENT,895000.0,2021.0,AS_NEW,Regular,3.0,133.0,USA_HYPER_EQUIPPED,False,False,True,7.0,None,None,None,2.0,False
1050,APARTMENT,APARTMENT,1293125.0,2018.0,AS_NEW,Regular,2.0,184.0,HYPER_EQUIPPED,False,False,True,25.0,None,None,None,4.0,False
1050,APARTMENT,PENTHOUSE,1700000.0,2021.0,AS_NEW,Regular,3.0,285.0,USA_HYPER_EQUIPPED,False,False,True,59.0,None,None,None,None,False
1050,APARTMENT,PENTHOUSE,1750000.0,2018.0,AS_NEW,Regular,2.0,154.0,HYPER_EQUIPPED,False,False,True,70.0,None,None,None,4.0,False
1050,APARTMENT,PENTHOUSE,1900000.0,2021.0,AS_NEW,Regular,3.0,285.0,USA_HYPER_EQUIPPED,False,False,True,59.0,None,None,None,None,False
1060,APARTMENT,PENTHOUSE,1900000.0,2021.0,AS_NEW,Regular,3.0,285.0,USA_HYPER_EQUIPPED,False,False,True,59.0,None,None,None,None,False
4000,APARTMENT,APARTMENT,134000.0,None,GOOD,Regular,2.0,74.0,NOT_INSTALLED,False,False,True,2.0,None,None,None,2.0,False
2440,APARTMENT,APARTMENT,169650.0,1982.0,GOOD,Regular,2.0,83.0,INSTALLED,False,False,True,3.0,None,None,None,None,False
2440,APARTMENT,APARTMENT,189650.0,1982.0,GOOD,Regular,2.0,85.0,HYPER_EQUIPPED,False,False,True,3.0,None,None,None,None,False
2000,APARTMENT,PENTHOUSE,2895000.0,2016.0,AS_NEW,Regular,4.0,394.0,USA_HYPER_EQUIPPED,False,False,True,352.0,None,None,None,3.0,False
1000,APARTMENT,LOFT,520000.0,1850.0,GOOD,Regular,2.0,190.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
4000,APARTMENT,APARTMENT,100000.0,1966.0,GOOD,Notary Sale,2.0,83.0,INSTALLED,False,False,True,None,True,240.0,None,None,False
1180,APARTMENT,APARTMENT,455000.0,2022.0,AS_NEW,Regular,2.0,83.0,USA_HYPER_EQUIPPED,False,False,True,10.0,None,None,None,3.0,False
7331,APARTMENT,DUPLEX,197500.0,2010.0,AS_NEW,Regular,2.0,135.0,USA_INSTALLED,False,False,None,None,None,None,None,2.0,False
2100,APARTMENT,APARTMENT,239000.0,1970.0,AS_NEW,Regular,2.0,80.0,HYPER_EQUIPPED,False,False,True,7.0,None,None,None,2.0,False
1083,APARTMENT,APARTMENT,265000.0,1969.0,GOOD,Regular,3.0,133.0,None,False,False,True,17.0,None,None,None,4.0,False
1000,APARTMENT,APARTMENT,325000.0,1963.0,TO_RENOVATE,Regular,2.0,100.0,HYPER_EQUIPPED,False,False,True,3.0,None,None,None,2.0,False
3581,APARTMENT,PENTHOUSE,440000.0,2018.0,AS_NEW,Regular,3.0,134.0,USA_HYPER_EQUIPPED,False,False,True,75.0,None,None,None,3.0,False
1180,APARTMENT,APARTMENT,445000.0,1975.0,GOOD,Regular,3.0,174.0,HYPER_EQUIPPED,False,False,True,29.0,None,None,None,None,False
1000,APARTMENT,APARTMENT,250000.0,1935.0,JUST_RENOVATED,Regular,1.0,35.0,INSTALLED,False,False,None,None,None,None,None,4.0,False
8300,APARTMENT,APARTMENT,675000.0,1958.0,AS_NEW,Regular,2.0,84.0,USA_HYPER_EQUIPPED,True,False,None,None,None,None,None,2.0,False
8620,APARTMENT,APARTMENT,245000.0,None,AS_NEW,Regular,1.0,36.0,HYPER_EQUIPPED,True,False,True,10.0,None,None,None,None,False
1070,APARTMENT,APARTMENT,165000.0,None,TO_BE_DONE_UP,Regular,1.0,50.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
1070,APARTMENT,APARTMENT,175000.0,None,TO_BE_DONE_UP,Regular,1.0,50.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
9300,APARTMENT,APARTMENT,259000.0,1970.0,GOOD,Regular,2.0,102.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,2.0,False
1050,APARTMENT,APARTMENT,1500000.0,1929.0,AS_NEW,Regular,3.0,274.0,USA_HYPER_EQUIPPED,False,False,True,None,None,None,None,None,False
4100,APARTMENT,APARTMENT,99000.0,1949.0,GOOD,Regular,1.0,65.0,HYPER_EQUIPPED,False,False,None,None,True,None,None,2.0,False
1082,APARTMENT,APARTMENT,165000.0,1959.0,GOOD,Regular,1.0,60.0,INSTALLED,False,False,True,5.0,None,None,None,2.0,False
9200,APARTMENT,APARTMENT,189900.0,None,GOOD,Regular,3.0,90.0,None,False,False,True,None,None,None,None,2.0,False
1030,APARTMENT,GROUND_FLOOR,195000.0,None,TO_BE_DONE_UP,Regular,1.0,70.0,None,False,False,True,None,None,None,None,None,False
1180,APARTMENT,APARTMENT,210000.0,1989.0,TO_BE_DONE_UP,Regular,1.0,61.0,SEMI_EQUIPPED,False,False,True,4.0,None,None,None,2.0,False
1020,APARTMENT,GROUND_FLOOR,269000.0,1935.0,GOOD,Regular,3.0,130.0,NOT_INSTALLED,False,False,None,None,True,57.0,None,2.0,False
1030,APARTMENT,PENTHOUSE,300000.0,None,TO_RENOVATE,Regular,3.0,155.0,USA_SEMI_EQUIPPED,False,False,None,None,None,None,None,4.0,False
8500,APARTMENT,APARTMENT,310000.0,None,GOOD,Regular,2.0,108.0,INSTALLED,False,False,True,None,None,None,None,2.0,False
1800,APARTMENT,APARTMENT,330000.0,2000.0,AS_NEW,Regular,2.0,141.0,None,False,False,True,18.0,None,None,None,None,False
1800,APARTMENT,APARTMENT,339000.0,2005.0,AS_NEW,Regular,2.0,114.0,None,False,False,True,35.0,None,None,None,None,False
1180,APARTMENT,SERVICE_FLAT,350000.0,2010.0,AS_NEW,Regular,2.0,65.0,USA_HYPER_EQUIPPED,False,False,True,9.0,None,None,None,None,False
2000,APARTMENT,APARTMENT,399000.0,None,AS_NEW,Regular,2.0,130.0,INSTALLED,False,False,True,40.0,None,None,None,2.0,False
1180,APARTMENT,APARTMENT,465000.0,1954.0,GOOD,Regular,3.0,140.0,INSTALLED,False,False,True,10.0,None,None,None,2.0,False
1040,APARTMENT,APARTMENT,495000.0,None,JUST_RENOVATED,Regular,2.0,104.0,HYPER_EQUIPPED,False,True,True,2.0,None,None,None,3.0,False
1050,APARTMENT,APARTMENT,495000.0,1950.0,AS_NEW,Regular,2.0,131.0,HYPER_EQUIPPED,False,False,True,4.0,None,None,None,2.0,False
1180,APARTMENT,APARTMENT,495000.0,1960.0,TO_RENOVATE,Regular,3.0,175.0,INSTALLED,False,False,True,15.0,None,None,None,2.0,False
1180,APARTMENT,APARTMENT,520000.0,1970.0,TO_BE_DONE_UP,Regular,3.0,166.0,INSTALLED,False,False,True,8.0,None,None,None,2.0,False
1180,APARTMENT,APARTMENT,530000.0,1970.0,GOOD,Regular,3.0,170.0,INSTALLED,False,False,True,8.0,None,None,None,2.0,True
8300,APARTMENT,SERVICE_FLAT,591000.0,2021.0,AS_NEW,Regular,1.0,70.0,USA_HYPER_EQUIPPED,False,False,True,4.0,None,None,None,2.0,False
1180,APARTMENT,PENTHOUSE,725000.0,1973.0,AS_NEW,Regular,3.0,157.0,USA_HYPER_EQUIPPED,False,False,True,30.0,None,None,None,3.0,False
2018,APARTMENT,APARTMENT,1250000.0,2022.0,AS_NEW,Regular,2.0,167.0,INSTALLED,False,False,True,26.0,None,None,None,3.0,False
1000,APARTMENT,APARTMENT,1390000.0,2005.0,AS_NEW,Regular,3.0,200.0,USA_HYPER_EQUIPPED,False,False,None,None,None,None,None,2.0,False
1000,APARTMENT,APARTMENT,1650000.0,2014.0,AS_NEW,Regular,3.0,229.0,HYPER_EQUIPPED,False,False,True,24.0,None,None,None,None,False
1050,APARTMENT,APARTMENT,1790000.0,1935.0,AS_NEW,Regular,4.0,300.0,INSTALLED,False,False,True,60.0,None,None,None,3.0,False
1050,APARTMENT,PENTHOUSE,1950000.0,2015.0,AS_NEW,Regular,3.0,298.0,HYPER_EQUIPPED,False,False,True,105.0,None,None,None,2.0,False
8300,APARTMENT,APARTMENT,1980000.0,1989.0,AS_NEW,Regular,3.0,191.0,None,False,False,None,None,None,None,None,3.0,False
8300,APARTMENT,APARTMENT,2950000.0,1967.0,AS_NEW,Regular,3.0,96.0,USA_HYPER_EQUIPPED,False,False,True,None,None,None,None,2.0,False
7500,APARTMENT,FLAT_STUDIO,92000.0,1972.0,AS_NEW,Regular,0.0,31.0,INSTALLED,False,False,True,3.0,None,None,None,1.0,False
8400,APARTMENT,APARTMENT,260000.0,1996.0,AS_NEW,Regular,2.0,108.0,INSTALLED,False,False,True,None,None,None,None,2.0,False
1120,APARTMENT,APARTMENT,275000.0,1966.0,GOOD,Regular,2.0,88.0,USA_INSTALLED,False,False,True,None,None,None,None,2.0,False
1180,APARTMENT,APARTMENT,1650000.0,None,GOOD,Regular,6.0,554.0,None,False,True,True,None,None,None,None,4.0,False
2170,APARTMENT,APARTMENT,215000.0,None,JUST_RENOVATED,Regular,1.0,86.0,INSTALLED,True,False,True,6.0,None,None,None,None,False
1000,APARTMENT,APARTMENT,3324000.0,2018.0,AS_NEW,Regular,3.0,308.0,USA_HYPER_EQUIPPED,False,False,True,161.0,None,None,None,None,False
6060,APARTMENT,APARTMENT,170000.0,2021.0,AS_NEW,Regular,1.0,81.0,HYPER_EQUIPPED,False,False,True,17.0,None,None,None,4.0,False
6060,APARTMENT,APARTMENT,205000.0,2021.0,AS_NEW,Regular,2.0,108.0,HYPER_EQUIPPED,False,False,True,6.0,None,None,None,4.0,False
6060,APARTMENT,APARTMENT,210000.0,2021.0,AS_NEW,Regular,2.0,101.0,HYPER_EQUIPPED,False,False,None,None,None,None,None,4.0,False
9120,APARTMENT,APARTMENT,244000.0,2020.0,AS_NEW,Regular,1.0,70.0,USA_HYPER_EQUIPPED,False,False,True,11.0,None,None,None,2.0,False
6000,APARTMENT,APARTMENT,255000.0,2022.0,AS_NEW,Regular,2.0,100.0,HYPER_EQUIPPED,False,False,True,10.0,None,None,None,4.0,False
6060,APARTMENT,DUPLEX,255000.0,2021.0,AS_NEW,Regular,3.0,134.0,HYPER_EQUIPPED,False,False,None,None,None,None,None,4.0,False
1932,APARTMENT,APARTMENT,259000.0,2019.0,AS_NEW,Regular,1.0,63.0,INSTALLED,False,False,True,5.0,None,None,None,None,False
5100,APARTMENT,APARTMENT,265000.0,2018.0,AS_NEW,Regular,1.0,76.0,USA_HYPER_EQUIPPED,False,False,True,6.0,None,None,None,None,False
5100,APARTMENT,APARTMENT,270000.0,2019.0,AS_NEW,Regular,2.0,88.0,USA_INSTALLED,False,False,True,8.0,None,None,None,2.0,False
4830,APARTMENT,LOFT,299000.0,2021.0,AS_NEW,Regular,2.0,280.0,INSTALLED,False,False,True,11.0,None,None,None,3.0,False
9200,APARTMENT,APARTMENT,299000.0,2014.0,AS_NEW,Regular,3.0,144.0,HYPER_EQUIPPED,False,False,True,7.0,None,None,None,None,False
5100,APARTMENT,APARTMENT,325000.0,2018.0,AS_NEW,Regular,2.0,95.0,USA_HYPER_EQUIPPED,False,False,True,6.0,None,None,None,None,False
1180,APARTMENT,GROUND_FLOOR,620000.0,None,AS_NEW,Regular,3.0,132.0,USA_HYPER_EQUIPPED,False,False,True,16.0,True,85.0,None,None,False
1332,APARTMENT,APARTMENT,875000.0,2013.0,AS_NEW,Regular,3.0,211.0,USA_HYPER_EQUIPPED,False,False,True,None,None,None,None,None,False
1000,APARTMENT,APARTMENT,1839000.0,2018.0,AS_NEW,Regular,3.0,203.0,USA_HYPER_EQUIPPED,False,False,True,76.0,None,None,None,None,False
8300,APARTMENT,DUPLEX,8100000.0,2021.0,AS_NEW,Regular,3.0,427.0,None,False,False,True,41.0,None,None,None,None,False
1083,APARTMENT,APARTMENT,249000.0,1967.0,JUST_RENOVATED,Regular,3.0,105.0,None,False,False,True,8.0,None,None,None,4.0,False
1150,APARTMENT,APARTMENT,325000.0,1976.0,GOOD,Regular,2.0,75.0,INSTALLED,False,False,True,6.0,None,None,None,2.0,False
1000,APARTMENT,APARTMENT,336000.0,None,GOOD,Regular,2.0,84.0,INSTALLED,False,False,True,None,None,None,None,2.0,False
8300,APARTMENT,APARTMENT,995000.0,2006.0,GOOD,Regular,2.0,97.0,INSTALLED,False,False,True,4.0,True,None,None,2.0,False
7000,APARTMENT,APARTMENT,205000.0,2022.0,AS_NEW,Regular,2.0,92.0,HYPER_EQUIPPED,False,False,True,10.0,True,100.0,None,4.0,False
6000,APARTMENT,APARTMENT,85000.0,1966.0,GOOD,Regular,2.0,70.0,INSTALLED,True,False,True,None,None,None,None,None,False
8301,APARTMENT,FLAT_STUDIO,245000.0,1973.0,TO_RENOVATE,Regular,0.0,34.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
1190,APARTMENT,FLAT_STUDIO,185000.0,None,GOOD,Regular,0.0,55.0,None,False,False,True,7.0,None,None,None,None,False
1180,APARTMENT,FLAT_STUDIO,155000.0,None,AS_NEW,Regular,0.0,27.0,USA_SEMI_EQUIPPED,False,False,None,None,None,None,None,2.0,False
1410,APARTMENT,FLAT_STUDIO,165000.0,1985.0,TO_RENOVATE,Regular,0.0,44.0,USA_SEMI_EQUIPPED,False,False,None,None,None,None,None,2.0,False
3000,APARTMENT,APARTMENT,363000.0,1963.0,GOOD,Regular,2.0,93.0,None,False,False,True,5.0,None,None,None,2.0,False
2018,APARTMENT,APARTMENT,390000.0,1988.0,GOOD,Regular,3.0,154.0,USA_HYPER_EQUIPPED,False,False,None,None,None,None,None,None,False
9100,APARTMENT,PENTHOUSE,420000.0,1998.0,AS_NEW,Regular,2.0,130.0,HYPER_EQUIPPED,False,False,None,None,None,None,None,None,False
1200,APARTMENT,GROUND_FLOOR,449000.0,2015.0,AS_NEW,Regular,2.0,90.0,USA_HYPER_EQUIPPED,False,False,True,10.0,None,None,None,2.0,False
1180,APARTMENT,APARTMENT,550000.0,1970.0,AS_NEW,Regular,3.0,170.0,HYPER_EQUIPPED,False,False,True,5.0,None,None,None,3.0,False
8300,APARTMENT,DUPLEX,895000.0,2005.0,JUST_RENOVATED,Regular,3.0,88.0,USA_HYPER_EQUIPPED,False,False,True,6.0,True,12.0,None,2.0,False
2600,APARTMENT,APARTMENT,269000.0,1975.0,GOOD,Notary Sale,2.0,89.0,INSTALLED,False,False,True,None,None,None,None,2.0,False
2600,APARTMENT,APARTMENT,299000.0,1975.0,GOOD,Notary Sale,2.0,89.0,INSTALLED,False,False,True,None,None,None,None,2.0,False
9300,APARTMENT,APARTMENT,205000.0,1991.0,GOOD,Regular,2.0,112.0,USA_INSTALLED,False,False,True,6.0,None,None,None,2.0,False
9000,APARTMENT,APARTMENT,320000.0,1976.0,GOOD,Regular,2.0,60.0,INSTALLED,False,False,True,4.0,None,None,None,None,False
7100,APARTMENT,APARTMENT,85000.0,1965.0,TO_RENOVATE,Regular,2.0,65.0,NOT_INSTALLED,False,False,True,10.0,None,None,None,4.0,False
4000,APARTMENT,APARTMENT,125000.0,1980.0,AS_NEW,Notary Sale,2.0,76.0,NOT_INSTALLED,False,True,True,20.0,None,None,None,2.0,False
6061,APARTMENT,APARTMENT,139000.0,None,TO_RENOVATE,Regular,2.0,132.0,NOT_INSTALLED,False,False,True,None,None,None,None,None,False
4970,APARTMENT,APARTMENT,140000.0,2009.0,AS_NEW,Notary Sale,2.0,70.0,INSTALLED,False,False,True,None,None,None,None,None,False
2060,APARTMENT,FLAT_STUDIO,145000.0,2014.0,GOOD,Regular,0.0,32.0,SEMI_EQUIPPED,True,False,True,6.0,None,None,None,None,False
2630,APARTMENT,APARTMENT,149000.0,1955.0,TO_RENOVATE,Regular,2.0,70.0,INSTALLED,False,False,None,None,None,None,None,3.0,False
1348,APARTMENT,GROUND_FLOOR,150000.0,1993.0,GOOD,Regular,1.0,32.0,SEMI_EQUIPPED,False,False,True,10.0,None,None,None,3.0,False
8400,APARTMENT,APARTMENT,159000.0,1950.0,GOOD,Regular,1.0,71.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
1080,APARTMENT,APARTMENT,160000.0,1960.0,GOOD,Notary Sale,3.0,132.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
1400,APARTMENT,APARTMENT,175000.0,1968.0,GOOD,Regular,2.0,75.0,INSTALLED,False,False,True,16.0,None,None,None,2.0,False
2660,APARTMENT,PENTHOUSE,175000.0,1978.0,TO_RENOVATE,Regular,2.0,80.0,HYPER_EQUIPPED,False,False,True,4.0,None,None,None,2.0,False
2870,APARTMENT,APARTMENT,179000.0,1992.0,GOOD,Regular,1.0,90.0,HYPER_EQUIPPED,False,False,None,None,None,None,None,2.0,False
1180,APARTMENT,SERVICE_FLAT,185000.0,None,GOOD,Regular,1.0,47.0,INSTALLED,False,False,True,None,None,None,None,None,False
8620,APARTMENT,APARTMENT,189000.0,1965.0,AS_NEW,Regular,1.0,57.0,INSTALLED,False,False,None,None,True,150.0,None,None,False
1150,APARTMENT,FLAT_STUDIO,195000.0,None,TO_RENOVATE,Regular,0.0,42.0,USA_SEMI_EQUIPPED,False,False,None,None,None,None,None,2.0,False
1070,APARTMENT,APARTMENT,199000.0,None,GOOD,Regular,2.0,50.0,None,False,False,True,2.0,None,None,None,2.0,False
6000,APARTMENT,APARTMENT,199000.0,1990.0,AS_NEW,Regular,2.0,100.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
1080,APARTMENT,APARTMENT,205000.0,1974.0,TO_BE_DONE_UP,Regular,2.0,113.0,INSTALLED,False,False,True,7.0,None,None,None,2.0,False
1150,APARTMENT,APARTMENT,210000.0,1960.0,TO_RENOVATE,Regular,1.0,71.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
1180,APARTMENT,APARTMENT,210000.0,None,GOOD,Regular,1.0,50.0,USA_INSTALLED,False,False,None,None,None,None,None,2.0,False
1831,APARTMENT,APARTMENT,214950.0,2015.0,GOOD,Regular,1.0,65.0,USA_INSTALLED,False,False,True,12.0,None,None,None,4.0,False
1090,APARTMENT,APARTMENT,215000.0,1935.0,TO_BE_DONE_UP,Regular,1.0,75.0,SEMI_EQUIPPED,False,False,True,2.0,None,None,None,2.0,False
